,Name,Road Name,Street Number,Neighborhood ID,Neighborhood Name,District ID,District Name,ZipCode,Service Type,geo_epgs_25831_x,geo_epgs_25831_y,Latitude,Longitude,Simple Service Type
1228,Llar d'Infants Pam i Pipa *Gràcia,C Providència,21.0,31,la Vila de Gràcia,6,Gràcia,8024,Kindergarten,429467.6471005754,4584192.136092345,41.406180938585486,2.156145005972217,Kindergarten
1229,Llar d'infants El Ginjoler Fundació Pere Tarrés,Carrer d'Arimon,13.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,Kindergarten,427866.164,4584005.613,41.40435889450014,2.137009020025686,Kindergarten
1230,Llar d'Infants Acuarella Melcior,C Melcior de Palau,131.0,18,Sants,3,Sants-Montjuïc,8014,Kindergarten,427915.43477326346,4581417.887830026,41.381056706596496,2.137906416096785,Kindergarten
1231,Llar d'Infants Somriures,Carrer Transversal 14,11.0,12,la Marina del Prat Vermell,3,Sants-Montjuïc,8040,Kindergarten,425732.34806381,4575662.67590739,41.3290232759304,2.1125052089106484,Kindergarten
1232,Llar d'Infants Dintell,Balmes,251.0,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006,Kindergarten,428895.6098043508,4583496.727754678,41.399867271542966,2.1493835109212776,Kindergarten
1233,Llar d'Infants El Camí Feliç Les Corts,C Numància,135.0,19,les Corts,4,Les Corts,8029,Kindergarten,427646.93423301744,4582118.638934126,41.38734399586227,2.1346119614975674,Kindergarten
1234,Llar d'Infants Petit Kinder,Av República Argentina,1.0,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8023,Kindergarten,428827.4082933004,4584318.173729169,41.40725968016157,2.148471121324295,Kindergarten
1235,Llar d'Infants La Nau,C Consell de Cent,467.0,5,el Fort Pienc,2,Eixample,8013,Kindergarten,431120.3222129535,4583377.145381523,41.39898389078012,2.1760084997047966,Kindergarten
1236,Parvulari Panda,Ferran Puig,59.0,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8023,Kindergarten,428509.5633285003,4584564.26526252,41.40944792154584,2.14463966874206,Kindergarten
1237,Llar d'Infants Apolo X,Av Paral.lel,110.0,10,Sant Antoni,2,Eixample,8015,Kindergarten,430095.38271504175,4580763.008680102,41.37535077056166,2.1640502788990688,Kindergarten
1238,Llar d'Infants Àgora,C Entença,59.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,Kindergarten,429114.1041871663,4581096.07522454,41.378264750178296,2.1522779965112817,Kindergarten
1239,Llar d'Infants Pam i Pipa,C Rocafort,242.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,Kindergarten,428480.9041591472,4581965.559605335,41.38603984731501,2.1446037634024533,Kindergarten
1240,Llar d'Infants Canigó,C Diputació,412.0,5,el Fort Pienc,2,Eixample,8013,Kindergarten,431344.2480372401,4583376.663431758,41.39899870096309,2.1786870621617864,Kindergarten
1241,Escola  Bressol Municipal Els Gats,Carrer de Roger,48.0,17,Sants - Badal,3,Sants-Montjuïc,8028,Kindergarten,427095.96942746,4581006.07447287,41.37727383395168,2.128156661221475,Kindergarten
1242,Escola Bressol Municipal Ciutat de Mallorca,Deià,12.0,45,Porta,8,Nou Barris,8016,Kindergarten,431294.7587488876,4587145.682679259,41.43294073772357,2.1776670206762567,Kindergarten
1243,Llar d'Infants Els Gegants,Pg Zona Franca,168.0,13,la Marina de Port,3,Sants-Montjuïc,8038,Kindergarten,428035.411101656,4579105.010437137,41.360236193911376,2.139615634878941,Kindergarten
1244,Llar d'Infants Bon Camí,C Doctor Santponç,58.0,60,Sant Andreu,9,Sant Andreu,8030,Kindergarten,432481.0492653048,4586996.294373547,41.43169585581702,2.191881050983323,Kindergarten
1245,Escola Bressol Municipal Torre del Rellotge,Carrer de Palamós,70.0,53,la Trinitat Nova,8,Nou Barris,8033,Kindergarten,432104.368,4589112.568,41.45072461271281,2.18713524398376,Kindergarten
1246,CRAI Biblioteca d'Informació i Mitjans Audiovisuals,Melcior de Palau,140.0,18,Sants,3,Sants-Montjuïc,8014,Library & Study Room,427989.3870489826,4581442.608604518,41.38128597939545,2.1387878130180185,Library & Study Room
1247,Arxiu Bibliogràfic Excursionista,C Rocafort,7.0,10,Sant Antoni,2,Eixample,8015,Library & Study Room,429596.7555574364,4580793.789276139,41.375584533401344,2.1580845195328804,Library & Study Room
1248,Biblioteca Poble-sec - Francesc Boix,Carrer de Blai,34.0,11,el Poble-sec,3,Sants-Montjuïc,8004,Library & Study Room,430093.26976782805,4580607.877194091,41.37395336575018,2.1640429039491607,Library & Study Room
1249,Biblioteca Josep Benet,Pl Pau Vila,3.0,3,la Barceloneta,1,Ciutat Vella,8039,Library & Study Room,431896.431084118,4581339.798417618,41.38070019657675,2.185521069189538,Library & Study Room
1251,CRAI - Biblioteca de Grau,C John M. Keynes,1.0,21,Pedralbes,4,Les Corts,8034,Library & Study Room,426094.38332964433,4582093.594842675,41.386977291918406,2.116047632518847,Library & Study Room
1254,Centre de Documentació Begoña Raventós -Biblioteca,C Comte Borrell,201.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,Library & Study Room,429116.0160119375,4581839.511969125,41.38496079479547,2.152213894305496,Library & Study Room
1255,Biblioteca - Centre d'Investigació i Desenvolupament,C Jordi Girona,18.0,21,Pedralbes,4,Les Corts,8034,Library & Study Room,426003.0321995832,4582175.518023312,41.38770673949005,2.114945140444898,Library & Study Room
1257,Fons Bibliogràfic Bergnes de las Casas,Hospital,56.0,1,el Raval,1,Ciutat Vella,8001,Library & Study Room,430583.2568402671,4581395.406607783,41.38108881941955,2.169811468590316,Library & Study Room
1258,CRAI - Biblioteca de Filosofia i Geografia i Història de la Universitat de Barcelona,C Montalegre,6.0,1,el Raval,1,Ciutat Vella,8001,Library & Study Room,430379.0357577841,4581724.135357528,41.38403193047776,2.167331566974877,Library & Study Room
1259,Sala d'Estudi,C Brusi,51.0,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006,Library & Study Room,428458.8729935399,4583751.847174295,41.40212629067592,2.144129270247276,Library & Study Room
1260,Biblioteca Histórico-Militar de Barcelona,Av Exèrcit,1.0,21,Pedralbes,4,Les Corts,8034,Library & Study Room,425644.8646899449,4582134.90734099,41.38730794999315,2.110666688042147,Library & Study Room
1261,Biblioteca Joan Miró,Carrer de Vilamarí,61.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,Library & Study Room,428861.4016300584,4581163.331514975,41.37884820283017,2.1492483600013053,Library & Study Room
1262,Sala d'Estudi Sarrià - Sant Gervasi,Carrer de Sant Gervasi de Cassoles,85.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,Library & Study Room,427783.0244670277,4584183.691819175,41.40595531098417,2.1359932205138352,Library & Study Room
1265,Biblioteca de l'Institut Universitari d'Història Jaume Vicens Vives,C Ramon Trias Fargas,25.0,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,Library & Study Room,432353.5044327042,4582371.340442798,41.390029580136975,2.1908716995715816,Library & Study Room
1266,"Espai de Documentació i Recerca: Biblioteca, Arxiu Històric i Fons Sonor",C Lepant,150.0,5,el Fort Pienc,2,Eixample,8013,Library & Study Room,431861.7390234391,4583305.082234646,41.398398009794896,2.184885139917014,Library & Study Room
1269,Biblioteca i Arxiu,Pg Sant Joan,26.0,5,el Fort Pienc,2,Eixample,8010,Library & Study Room,431329.0503215056,4582707.294958488,41.392968608859725,2.178581183128601,Library & Study Room
1272,Mediateca i Fonoteca Daniel Danielou,Carrer d'Elisabets,24.0,1,el Raval,1,Ciutat Vella,8001,Library & Study Room,430425.515,4581605.728,41.3829694936103,2.1679009996812755,Library & Study Room
1275,Biblioteca de Cinema,Pl Salvador Seguí,1.0,1,el Raval,1,Ciutat Vella,8001,Library & Study Room,430682.2859338155,4581121.870297954,41.378633698248855,2.171026973674133,Library & Study Room
1277,CRAI - Biblioteca de Lletres,G.V. Corts Catalanes,585.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8007,Library & Study Room,430105.756355228,4582009.3515178105,41.38657708352391,2.164030568391206,Library & Study Room
1279,CRAI - Biblioteca,C Casanova,143.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,Library & Study Room,429119.381871757,4582349.613992283,41.38955539831457,2.152194463242196,Library & Study Room
1283,CRAI - Biblioteca de Fons Antic,G.V. Corts Catalanes,585.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8007,Library & Study Room,430105.7503552875,4582009.345517869,41.3865770289631,2.16403049732852,Library & Study Room
1284,Arxiu,C Mallorca,401.0,6,la Sagrada Família,2,Eixample,8013,Library & Study Room,431027.3530197482,4583848.278767392,41.40321926603744,2.1748427640494445,Library & Study Room
1285,Biblioteca Francesc Candel,Carrer de l'Amnistia Internacional,10.0,13,la Marina de Port,3,Sants-Montjuïc,8038,Library & Study Room,427759.39574896777,4579282.385645893,41.3618090328203,2.136294923801782,Library & Study Room
1286,Biblioteca de la  província franciscana Catalunya,C Santaló,80.0,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,Library & Study Room,428435.4823303912,4583236.437196521,41.39748211540325,2.143910394361064,Library & Study Room
1287,Biblioteca Xavier Benguerel,Avinguda del Bogatell,17.0,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,Library & Study Room,432929.1547852954,4582633.490999706,41.39243891008077,2.19772744631202,Library & Study Room
1290,Biblioteca Sant Antoni - Joan Oliver ***Tancada temporalment***,Carrer del Comte Borrell,44.0,10,Sant Antoni,2,Eixample,8015,Library & Study Room,429992.7056655804,4580993.329410549,41.37741627114468,2.1627959464021846,Library & Study Room
1291,CRAI - Biblioteca del Campus Universitari del Mar,C Doctor Aiguader,80.0,3,la Barceloneta,1,Ciutat Vella,8003,Library & Study Room,432610.5480732656,4581677.598263851,41.38380280265527,2.194023109200689,Library & Study Room
1292,Fundació Biblioteca Josep Laporte,C Sant Antoni Maria Claret,171.0,35,el Guinardó,7,Horta-Guinardó,8041,Library & Study Room,431113.6299727464,4584868.503836516,41.41241548884079,2.175758708562362,Library & Study Room
1293,CRAI  Ciutadella - Biblioteca General Jaume I i Dipòsit de les Aigües,C Ramon Trias Fargas,25.0,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,Library & Study Room,432353.5044327042,4582371.340442798,41.390029580136975,2.1908716995715816,Library & Study Room
1297,Biblioteca Montbau - Albert Pérez Baró,Carrer de l'Arquitectura,8.0,40,Montbau,7,Horta-Guinardó,8035,Library & Study Room,428308.1078182159,4586757.384843004,41.4291824617034,2.1419696195097804,Library & Study Room
1298,Biblioteca Vallcarca i els Penitents - M. Antonieta Cot,Passeig de la Vall d'Hebron,65.0,28,Vallcarca i els Penitents,6,Gràcia,8000,Library & Study Room,428106.2949934537,4585744.199674154,41.42003911577112,2.13967498940329,Library & Study Room
1299,Biblioteca Otero Pedrayo,C la Rambla,35.0,1,el Raval,1,Ciutat Vella,8002,Library & Study Room,430985.2909798677,4581159.520992446,41.37899885278571,2.174645972944881,Library & Study Room
1301,Servei de Documentació i Accés al Coneixement  (SEDAC),Pl Sant Jaume,1.0,2,el Barri Gòtic,1,Ciutat Vella,8002,Library & Study Room,431200.27780948713,4581550.761217672,41.38254105123274,2.177172350140966,Library & Study Room
1303,CRAI - Biblioteca Campus Mundet de la Universitat de Barcelona,Pg Vall d'Hebron,171.0,40,Montbau,7,Horta-Guinardó,8035,Library & Study Room,428749.24038276897,4587483.286863798,41.435759593982205,2.147163094335721,Library & Study Room
1306,Sala d'Estudi Horta - Guinardó,Carrer de les Camèlies,76.0,33,el Baix Guinardó,7,Horta-Guinardó,8024,Library & Study Room,430348.3283757977,4585012.130279517,41.4136431206065,2.166586088461681,Library & Study Room
1307,Sala d'Estudi Sant Andreu,Carrer del Segre,24.0,60,Sant Andreu,9,Sant Andreu,8030,Library & Study Room,432401.0229791101,4587309.766303438,41.43451245917919,2.190888266174861,Library & Study Room
1308,Biblioteca Montserrat Abelló,Carrer dels Comtes de Bell-lloc,192.0,19,les Corts,4,Les Corts,8014,Library & Study Room,427700.9467943118,4581716.986865175,41.38373133027636,2.135305845435044,Library & Study Room
1309,Biblioteca de l'Espai de Fotografia,G.V. Corts Catalanes,491.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,Library & Study Room,429462.1867431859,4581379.602529976,41.38084897434444,2.1564072698296237,Library & Study Room
1315,CRAI - Biblioteca de Física i Química,Av Diagonal,647.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028,Library & Study Room,426025.30305167846,4581863.652071393,41.38489994951897,2.115249564660417,Library & Study Room
1316,Biblioteca Cambó,C Sant Antoni Maria Claret,167.0,35,el Guinardó,7,Horta-Guinardó,8025,Library & Study Room,431113.7429716268,4584868.611835484,41.41241647123583,2.1757600481895056,Library & Study Room
1317,Biblioteca Vila de Gràcia - Rosa M. Arquimbau,Carrer del Torrent de l'Olla,104.0,31,la Vila de Gràcia,6,Gràcia,8012,Library & Study Room,429636.9915645736,4583670.574214133,41.40149826362453,2.158231476359067,Library & Study Room
1321,CRAI - Biblioteca de Recerca Fabià Estapé,Av Diagonal,690.0,21,Pedralbes,4,Les Corts,8034,Library & Study Room,426002.6552524405,4581951.840205859,41.38569213816947,2.114967953157307,Library & Study Room
1322,Biblioteca Collserola-Josep Miracle,Carrer d'Elisa Moragas i Badia,16.0,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8017,Library & Study Room,424998.27227854927,4585259.518723818,41.41538974314011,2.102546833751382,Library & Study Room
1326,Biblioteca Fort Pienc – Ana María Moix,Plaça de Fort Pienc,4.0,5,el Fort Pienc,2,Eixample,8013,Library & Study Room,431656.4890808327,4582994.868219327,41.39558658720727,2.182465058010549,Library & Study Room
1328,Bibiblioteca Rector Gabriel Ferraté,Jordi Girona,1.0,21,Pedralbes,4,Les Corts,8034,Library & Study Room,425980.2854158732,4582197.376805042,41.38790151896208,2.1146704334958524,Library & Study Room
1330,Biblioteca Jacques Dupin - Centre de Documentació,Av Miramar,1.0,11,el Poble-sec,3,Sants-Montjuïc,8038,Library & Study Room,429761.5751240866,4579982.539230728,41.368292261821246,2.1601492925476364,Library & Study Room
1331,Biblioteca Poblenou-Manuel Arranz,Carrer del Joncar,35.0,68,el Poblenou,10,Sant Martí,8005,Library & Study Room,433508.0759631492,4583623.627455254,41.40140488846787,2.204542879960712,Library & Study Room
1334,Biblioteca El Carmel - Juan Marsé,Carrer de la Murtra,135.0,37,el Carmel,7,Horta-Guinardó,8032,Library & Study Room,429397.7144340334,4585841.258000116,41.42102779561162,2.1551159636410184,Library & Study Room
1335,Biblioteca Nou Barris - Aurora Díaz Plaja,Plaça Major de Nou Barris,2.0,48,la Guineueta,8,Nou Barris,80,Library & Study Room,430761.06383847794,4587584.210298242,41.4368445525108,2.1712296246319656,Library & Study Room
1336,Biblioteca Jaume Fuster,Plaça de Lesseps,20.0,28,Vallcarca i els Penitents,6,Gràcia,8023,Library & Study Room,428936.65922686737,4584342.780512195,41.40749096939712,2.149775202551298,Library & Study Room
1337,Biblioteca Sagrada Família - Josep M. Ainaud de Lasarte,Carrer de Provença,480.0,6,la Sagrada Família,2,Eixample,8025,Library & Study Room,431191.1523788591,4584090.577437759,41.40541560676076,2.1767746457391186,Library & Study Room
1338,Biblioteca Josep Benet i Centre de Documentació,Pl Pau Vila,3.0,3,la Barceloneta,1,Ciutat Vella,8003,Library & Study Room,431926.0597929916,4581354.891276275,41.3808386412199,2.1858736814996145,Library & Study Room
1341,Biblioteca de Medicina *Pg. Marítim,Passeig Marítim de la Barceloneta - Oriol Bohigas,25.0,3,la Barceloneta,1,Ciutat Vella,8003,Library & Study Room,432665.3945483664,4581636.097679799,41.38343360981442,2.1946836219941206,Library & Study Room
1343,CRAI - Biblioteca del Pavelló de la República,Av Cardenal Vidal i Barraquer,34.0,41,la Vall d'Hebron,7,Horta-Guinardó,8035,Library & Study Room,429078.9733041968,4586907.442543334,41.43060240061635,2.151176990065563,Library & Study Room
1346,Biblioteca Guinardó - Mercè Rodoreda,Carrer de les Camèlies,76.0,33,el Baix Guinardó,7,Horta-Guinardó,8024,Library & Study Room,430244.5663671695,4585090.986489356,41.41434434997388,2.165335563039016,Library & Study Room
1348,Biblioteca Vilapicina i la Torre Llobeta - Carmen Laforet,Plaça de Carmen Laforet,11.0,44,Vilapicina i la Torre Llobeta,8,Nou Barris,8016,Library & Study Room,431188.352918094,4586477.784165574,41.42691611188821,2.1764696039707148,Library & Study Room
1351,Biblioteca Pública Episcopal del Seminari de Barcelona,Carrer de la Diputació,231.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8007,Library & Study Room,430058.748782826,4582150.531130458,41.38784455590361,2.163452092831893,Library & Study Room
1353,Biblioteca Ventosa i Roig,C Aragó,281.0,7,la Dreta de l'Eixample,2,Eixample,8009,Library & Study Room,430280.470503633,4582748.981337214,41.39325384744463,2.166034890223038,Library & Study Room
1354,Centre de Documentació de l'Orfeó Català,C Palau de la Música,4.0,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,Library & Study Room,431028.3353684836,4582100.238820385,41.3874753089205,2.1750536135623597,Library & Study Room
1357,Biblioteca Judicial de Barcelona - TSJC Sala Contenciosa Administrativa,Via Laietana,56.0,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,Library & Study Room,430939.5972251232,4582129.153520123,41.38772812119393,2.1739890565995683,Library & Study Room
1359,Sala d'Estudi Gràcia,Plaça de Lesseps,20.0,28,Vallcarca i els Penitents,6,Gràcia,8023,Library & Study Room,428936.6502269564,4584342.772512271,41.40749089654935,2.149775095824211,Library & Study Room
1360,CRAI - Biblioteca de Matemàtiques i Informàtica,G.V. Corts Catalanes,585.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8007,Library & Study Room,430105.756355228,4582009.3515178105,41.38657708352391,2.164030568391206,Library & Study Room
1362,Biblioteca La Sagrera-Marina Clotet,Carrer de Josep Soldevila,9.0,61,la Sagrera,9,Sant Andreu,8027,Library & Study Room,432630.483,4586323.205,41.42564610874364,2.193744428022945,Library & Study Room
1364,Biblioteca Francesca Bonnemaison,Carrer de Sant Pere Més Baix,7.0,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,Library & Study Room,431090.83977256936,4582043.322388524,41.38696803670603,2.17580760715867,Library & Study Room
1368,Biblioteca Universitària de Medicina i Infermeria de la Vall d'Hebrón,Pg Vall d'Hebron,119.0,40,Montbau,7,Horta-Guinardó,8035,Library & Study Room,428430.55465668254,4586630.37210656,41.42804943371883,2.1434499797388105,Library & Study Room
1371,Biblioteca Oriol Bohigas,Av Diagonal,649.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028,Library & Study Room,425867.6635953816,4581812.363537365,41.384423505592665,2.113370660627247,Library & Study Room
1372,Biblioteca Ignasi Iglésias - Can Fabra,Carrer del Segre,24.0,60,Sant Andreu,9,Sant Andreu,8030,Library & Study Room,432401.0409789354,4587309.766303442,41.43451246069436,2.190888481599359,Library & Study Room
1373,Sala d'Estudi Guineueta,Pl Ca n'Ensenya,4.0,48,la Guineueta,8,Nou Barris,8042,Library & Study Room,430600.5443801714,4587661.901508538,41.43753042988892,2.169299523442184,Library & Study Room
1375,Biblioteca Sant Gervasi - Joan Maragall,Carrer de Sant Gervasi de Cassoles,85.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,Library & Study Room,427783.0244670277,4584183.691819175,41.40595531098417,2.1359932205138352,Library & Study Room
