,Name,Street ID,Road Name,Street Number,Neighborhood ID,Neighborhood Name,District ID,District Name,ZipCode,Service Type,geo_epgs_25831_x,geo_epgs_25831_y,Latitude,Longitude
127,Centre Hospitalari Copèrnic,90105,C Copèrnic,58.0,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006.0,Hospital & Clinic,428214.2933926655,4583644.340170998,41.40113621820896,2.1412163449618147
128,Clínica Institut Marquès,144601,Av Diagonal,662.0,19,les Corts,4,Les Corts,8034.0,Hospital & Clinic,427166.0568587024,4582342.956642098,41.38932093617982,2.1288340319480503
129,Clínica Coroleu,91403,C Coroleu,44.0,60,Sant Andreu,9,Sant Andreu,8030.0,Hospital & Clinic,432074.74417885765,4587145.148841924,41.43300227670545,2.1870018182458217
130,Clínica Serveis Clinics S.A.U,140101,García Mariño,4.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022.0,Hospital & Clinic,427798.7611580728,4584911.360727355,41.41251052614851,2.1360946530043035
131,Hospital Delfos,158107,Av Vallcarca,151.0,28,Vallcarca i els Penitents,6,Gràcia,8023.0,Hospital & Clinic,428347.0087985784,4585075.466244034,41.41403762096002,2.142634426054252
133,Centre d'Atenció Primària Rio de Janeiro,282650,Av Rio de Janeiro,83.0,52,la Prosperitat,8,Nou Barris,8016.0,CAP (Primary Healthcare Center),431662.67802094016,4587919.949211039,41.439945663466254,2.181982656352555
134,Clínica Sanza,144601,Avinguda Diagonal,466.0,31,la Vila de Gràcia,6,Gràcia,8006.0,Hospital & Clinic,429505.245,4583070.124,41.39607868676643,2.156725438556576
135,Farmàcia Hereus Lavilla,23200,Carrer d'Argullós,49.0,52,la Prosperitat,8,Nou Barris,8016.0,Pharmacy,431711.9515271801,4587997.134469162,41.44064503464772,2.182563692816073
136,Farmàcia  Franquesa Massó,23403,Aribau,18.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011.0,Pharmacy,429952.32885018,4581992.381651655,41.38641089612237,2.162197650324229
137,Farmàcia Bañeres Merinero,100800,Carrer de la Diputació,336.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Pharmacy,431011.6093356832,4583053.225519093,41.39605712858221,2.174745029123204
138,Farmàcia Sales Llavià,100800,Diputació,391.0,7,la Dreta de l'Eixample,2,Eixample,8013.0,Pharmacy,431136.0710951753,4583204.891064973,41.397433800008365,2.1762164728276363
139,Farmàcia Pujol Pereita,148307,Pg Gràcia,129.0,31,la Vila de Gràcia,6,Gràcia,8008.0,Pharmacy,429586.2761470663,4583241.591387828,41.39763013125423,2.157674711693502
140,Farmàcia Marta Homs Balló,44403,C Bolívia,19.0,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018.0,Pharmacy,432210.4485650601,4583652.594915118,41.40155742850991,2.189017319874064
141,Farmàcia Forcada Llamusí,700032,Ptge Andalusia,14.0,16,la Bordeta,3,Sants-Montjuïc,8014.0,Pharmacy,427532.2067437936,4580282.192834315,41.37079351161486,2.133459488131816
142,Farmàcia Rodriguez Martinez,200000,C Marquesa,3.0,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003.0,Pharmacy,431857.01341551344,4581595.79891113,41.38300258565547,2.185020914576926
143,Farmàcia Sanchís Foret,74506,Rbla Catalunya,117.0,7,la Dreta de l'Eixample,2,Eixample,8008.0,Pharmacy,429653.058572196,4582887.340857465,41.39444536795045,2.158514669136088
144,Farmàcia Rubio Moreno,238400,C Padilla,378.0,33,el Baix Guinardó,7,Horta-Guinardó,8025.0,Pharmacy,430573.8102266787,4584814.747250266,41.41188487248215,2.1693064582700576
145,Farmàcia Codina Armadans,701046,Pl Fernando de los Ríos,5.0,73,la Verneda i la Pau,10,Sant Martí,8020.0,Pharmacy,433903.3086242967,4586163.731767393,41.42431551414897,2.208993199926349
146,Farmàcia Castellanos Llorens,296202,Carrer Gran de Sant Andreu,91.0,60,Sant Andreu,9,Sant Andreu,8030.0,Pharmacy,432287.1501782183,4586842.446833835,41.43029387951172,2.1895777736199955
147,Farmàcia Fiol Belart,231502,Numància,84.0,19,les Corts,4,Les Corts,8029.0,Pharmacy,427858.13623021095,4581884.8412607,41.3852572405333,2.137165634840594
148,Farmàcia Serra Busquets,121708,Felipe de Paz,8.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028.0,Pharmacy,426905.83762212406,4581264.928106143,41.3795879756001,2.1258519518007857
149,Farmàcia Nuria Fernandez Gallofré,66508,G.V. Carles III,103.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028.0,Pharmacy,426981.09071226337,4582085.96110984,41.38698951514526,2.126652877800972
150,Farmàcia López Conesa,48608,Carrer de Breda,14.0,19,les Corts,4,Les Corts,8029.0,Pharmacy,428189.698,4581980.266,41.3861463598674,2.141119455897903
151,Farmàcia Mir,32700,Balmes,94.0,7,la Dreta de l'Eixample,2,Eixample,8008.0,Pharmacy,429768.6275170257,4582561.846057042,41.39152385044818,2.159934700064836
152,Farmàcia Balagué Zalacain,351901,Passeig de Valldaura,184.0,48,la Guineueta,8,Nou Barris,8042.0,Pharmacy,430629.9520735599,4587765.026510006,41.43846177695448,2.1696396543456014
153,Farmàcia Fernández Rodriguez,209900,Av Meridiana,344.0,61,la Sagrera,9,Sant Andreu,8027.0,Pharmacy,432001.3990285661,4586462.48647902,41.42684756652579,2.186200825134386
154,Farmàcia Subietas Mesalles,209900,Avinguda Meridiana,510.0,60,Sant Andreu,9,Sant Andreu,8030.0,Pharmacy,431923.33054884017,4587637.662013338,41.43742534683752,2.185134242578216
155,Farmàcia Romani - Martín,357103,C Vergós,5.0,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017.0,Pharmacy,427379.275537316,4583496.734432381,41.39973180964745,2.1312456971304847
156,Farmàcia Giné Massa,320704,Av Sarrià,125.0,19,les Corts,4,Les Corts,8017.0,Pharmacy,427537.2381912538,4582620.29801591,41.391852361848144,2.1332400595349994
157,Farmàcia Del Villar Mateo,368008,C Wellington,52.0,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8005.0,Pharmacy,432078.9210768386,4582493.861192312,41.3911099499385,2.1875739504293428
158,Farmàcia Galcerà Tarragó,169409,G.V. Corts Catalanes,731.0,5,el Fort Pienc,2,Eixample,8013.0,Pharmacy,431463.2528887776,4583338.026832769,41.398660865488175,2.180114923433992
159,Farmàcia Arranz Bayod,86200,C Concili de Trento,7.0,65,el Clot,10,Sant Martí,8018.0,Pharmacy,432441.331110321,4584706.344685341,41.41106767366394,2.191661532506899
160,Farmàcia Giménez Chanco,287609,Romans,1.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025.0,Pharmacy,430129.95164651365,4584290.006275428,41.4071202580356,2.1640567611198858
161,Farmàcia Morera Serdà,288408,Roser,28.0,11,el Poble-sec,3,Sants-Montjuïc,8004.0,Pharmacy,430311.4006578919,4580553.072774161,41.37347867707141,2.1666573868906958
162,Farmàcia Doñate Palos,364506,Vinyals,38.0,35,el Guinardó,7,Horta-Guinardó,8041.0,Pharmacy,431040.61649765767,4585767.782055146,41.42050871107493,2.1747826554805982
163,Farmàcia Ribot Riba,296202,Carrer Gran de Sant Andreu,505.0,60,Sant Andreu,9,Sant Andreu,8030.0,Pharmacy,432193.7097880296,4588318.334437566,41.44357879640815,2.188293930812332
164,Farmàcia Rodríguez Villamur,100800,Diputació,331.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Pharmacy,430755.3898707421,4582833.478610457,41.39405591770996,2.171705507226655
165,Farmàcia Reche Salmon,153205,Rbla Guipúscoa,98.0,72,Sant Martí de Provençals,10,Sant Martí,8020.0,Pharmacy,433214.9464252659,4585568.782431074,41.41890005464825,2.200821748787174
166,Farmàcia Tutzó Martín,310802,C Sant Salvador,125.0,31,la Vila de Gràcia,6,Gràcia,8024.0,Pharmacy,429493.8187882475,4584469.458393558,41.40868097143733,2.156425784814638
167,Farmàcia Risco Urraco,84102,C Collblanc,156.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028.0,Pharmacy,425683.5475904279,4580883.2705649445,41.37603859033872,2.111282805315083
168,Farmàcia Peris Grau,176404,Carrer del Llenguadoc,118.0,60,Sant Andreu,9,Sant Andreu,8030.0,Pharmacy,431895.4599778048,4586853.901643614,41.43036393243799,2.1848889873184136
169,Farmàcia Mata Ventura,295403,C Sant Iscle,21.0,46,el Turó de la Peira,8,Nou Barris,8031.0,Pharmacy,430902.3805899817,4586985.430160726,41.431463741353575,2.1729894349474272
170,Farmàcia Valls Biosca,296508,Rda Sant Antoni,106.0,1,el Raval,1,Ciutat Vella,8001.0,Pharmacy,430117.026277721,4581855.073025665,41.38518852670972,2.1641831441028354
171,Farmàcia González-Adrio,263407,Portbou,38.0,17,Sants - Badal,3,Sants-Montjuïc,8028.0,Pharmacy,426972.68603239866,4580987.494828554,41.37709531581101,2.126684744817016
172,Farmàcia Tröger González,67806,C Carolines,26.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Pharmacy,428991.5427906069,4583883.663000989,41.40336072683714,2.1504856420467324
173,Farmàcia Xalabarder Miramanda,270901,Pujades,247.0,68,el Poblenou,10,Sant Martí,8005.0,Pharmacy,433493.1500381543,4583977.942996686,41.40459488059975,2.2043254056523978
174,Farmàcia Teresa Susana Montenegro,95200,Cubelles,8.0,44,Vilapicina i la Torre Llobeta,8,Nou Barris,8031.0,Pharmacy,431107.09571198217,4586452.916391375,41.4266851721808,2.175500056712323
175,Farmàcia León Zamorano,260704,Pobla de Lillet,20.0,19,les Corts,4,Les Corts,8028.0,Pharmacy,427237.92735247954,4581453.6423359215,41.38131774861704,2.129800382113089
176,Farmàcia Giner Ayza,261004,C Poeta Cabanyes,67.0,11,el Poble-sec,3,Sants-Montjuïc,8004.0,Pharmacy,430146.0012871508,4580453.164715399,41.372564496529584,2.164691239488353
177,Farmàcia Cuscó Ramoneda,369408,Pg Zona Franca,162.0,13,la Marina de Port,3,Sants-Montjuïc,8038.0,Pharmacy,428036.2011050916,4579053.037944918,41.35976816613563,2.139631244215712
178,Farmàcia Bosch Sagrera,60807,C Cantàbria,58.0,73,la Verneda i la Pau,10,Sant Martí,8020.0,Pharmacy,433062.6158294992,4585945.660727493,41.42228180770888,2.1989573543111494
179,Farmàcia Coliseum,32700,C Balmes,18.0,7,la Dreta de l'Eixample,2,Eixample,8007.0,Pharmacy,430260.26384293847,4582059.387061463,41.38704114726374,2.1658726056834343
180,Farmàcia Garrigós Sistaré,194406,Pg Maragall,170.0,62,el Congrés i els Indians,9,Sant Andreu,8027.0,Pharmacy,431211.1077417396,4586259.789294611,41.4249546597064,2.1767667059104485
181,Farmàcia Giner Mongort,149300,C Granollers,8.0,43,Horta,7,Horta-Guinardó,8032.0,Pharmacy,430025.7821697581,4586640.923337412,41.42828501282285,2.1625386150640744
182,Farmàcia Melguizo Corzo,44709,Passeig de la Bonanova,43.0,24,les Tres Torres,5,Sarrià-Sant Gervasi,8022.0,Pharmacy,427271.188,4584030.031,41.40452521159773,2.1298887280607866
183,Farmàcia Surribas Llansó,62507,C Capità Arenas,62.0,23,Sarrià,5,Sarrià-Sant Gervasi,8034.0,Pharmacy,426838.6709322495,4582841.965702894,41.39378558584151,2.124858333075542
184,Farmàcia Lucía Ojeda Astrua,65200,Cardenal Reig,22.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028.0,Pharmacy,426010.3473855923,4581006.42143453,41.37717787099654,2.115175376912957
185,Farmàcia Hernández Pérez,122303,C Feliu i Codina,45.0,43,Horta,7,Horta-Guinardó,8031.0,Pharmacy,429983.6674271785,4587368.989234949,41.43483873861096,2.16195029642079
186,Farmàcia Condal Espinal,277900,C Reina Cristina,1.0,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003.0,Pharmacy,431690.6290703344,4581412.409667396,41.38133673990092,2.183051851961079
187,"Farmàcia Cuscó Pérez, Ada",66508,G.V. Carles III,15.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028.0,Pharmacy,427129.1044326971,4581351.064313636,41.38038402092749,2.1285113911949662
188,Farmàcia Elvira Rocha Rosal,294400,Pl Sants,9.0,18,Sants,3,Sants-Montjuïc,8028.0,Pharmacy,427695.8760279019,4580859.500233428,41.37600782259043,2.135347510467763
189,Farmàcia Tolosa Gómara,1309,C Acàcies,57.0,62,el Congrés i els Indians,9,Sant Andreu,8027.0,Pharmacy,431322.47364014975,4586359.991340725,41.42586667201789,2.178087967762885
190,Farmàcia Munné Campos,42306,C Bilbao,145.0,71,Provençals del Poblenou,10,Sant Martí,8018.0,Pharmacy,432920.1965589511,4584205.855660913,41.40660002191313,2.1974460880149547
191,Farmàcia Ronald León Berrocal,320908,Ctra Sarrià a Vallvidrera,82.0,23,Sarrià,5,Sarrià-Sant Gervasi,8017.0,Pharmacy,425612.4654801815,4584508.589180618,41.40868358140941,2.1099875941890947
192,Farmàcia Valentines-Gelabert,356803,Verdi,7.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Pharmacy,429586.4220176807,4583853.218422284,41.403138845629954,2.157605319048705
193,Farmàcia González Vázquez,67307,C Carme,84.0,1,el Raval,1,Ciutat Vella,8001.0,Pharmacy,430383.8197843584,4581370.951805451,41.3808513311477,2.1674293546126377
194,Farmàcia Suárez Sanz,69109,Cartellà,192.0,43,Horta,7,Horta-Guinardó,8031.0,Pharmacy,430095.9774292062,4586925.954574593,41.430858287768,2.16334567569563
195,Farmàcia San Juan Ull,9209,C Alí Bei,131.0,5,el Fort Pienc,2,Eixample,8013.0,Pharmacy,431892.2347578731,4583153.103723287,41.39703176818302,2.1852670099183023
196,Farmàcia Prieto Ramos,211505,C Milanesat,1.0,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017.0,Pharmacy,427047.0068472741,4583120.357032139,41.3963118629384,2.1273165913289
197,Farmàcia Busquets Balsells,321605,Carrer de Pau Alsina,92.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024.0,Pharmacy,429973.2830917993,4584658.086653928,41.41042178998259,2.1621399366198264
198,Farmàcia Berga Villanueva,700703,Gaià,2.0,13,la Marina de Port,3,Sants-Montjuïc,8038.0,Pharmacy,428148.0919558759,4579336.612199171,41.3623322149836,2.14093523053562
199,Farmàcia Colomina Guitart,369306,C Saragossa,133.0,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8006.0,Pharmacy,428551.7810305613,4584036.069422052,41.40469442900483,2.145207093483753
200,Farmàcia Valsecchi Coma,141501,Garrofers,52.0,45,Porta,8,Nou Barris,8016.0,Pharmacy,431375.30885180616,4587711.51718321,41.43804388544085,2.178566776347599
201,Farmàcia Roig Avilés,288703,Rosalía de Castro,52.0,33,el Baix Guinardó,7,Horta-Guinardó,8025.0,Pharmacy,430865.4543932264,4584819.112267442,41.41194932640823,2.172795170743219
202,Farmàcia Aymar Terricabres,101201,C Doctor Bové,121.0,37,el Carmel,7,Horta-Guinardó,8032.0,Pharmacy,429865.3578986515,4585816.795335819,41.42084842697071,2.1607144221197814
203,Farmàcia Ventura Cebrià,296508,Rda Sant Antoni,15.0,10,Sant Antoni,2,Eixample,8011.0,Pharmacy,430019.71534375794,4581277.860638876,41.37998130278518,2.1630860631739743
204,Farmàcia Bastida Sicart,316106,Pl Raspall,1.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Pharmacy,429843.3565642402,4583648.2554746885,41.40131528034582,2.160702599305198
205,Farmàcia Vives Ferrer,192502,Manso,64.0,10,Sant Antoni,2,Eixample,8015.0,Pharmacy,429960.91496297176,4581049.677853936,41.37792101724888,2.1624092948542155
206,Farmàcia Sánchez Priego,77107,Carrer del Turó de la Trinitat,107.0,57,la Trinitat Vella,9,Sant Andreu,8033.0,Pharmacy,432453.857063116,4589320.468730859,41.45262658578744,2.1912957636287205
207,Farmàcia Valero Barlabé,103003,Doctor Pi i Molist,1.0,46,el Turó de la Peira,8,Nou Barris,8031.0,Pharmacy,431031.8893531532,4586886.928146903,41.43058770195979,2.174550574268175
208,Farmàcia Canals Castelló,89004,Consell de Cent,475.0,5,el Fort Pienc,2,Eixample,8013.0,Pharmacy,431138.91002864926,4583395.192209277,41.399148024851215,2.1762287867575094
209,Farmàcia Barri Flotats,23403,Aribau,180.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036.0,Pharmacy,429205.1879520335,4582757.043035149,41.39323252147129,2.153173062714335
210,Farmàcia Gimeno Fité,350308,València,224.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8007.0,Pharmacy,429732.1159140943,4582359.714021633,41.38970012790028,2.159521464853537
211,Farmàcia Guillén,282650,Av Rio de Janeiro,65.0,45,Porta,8,Nou Barris,8016.0,Pharmacy,431548.82217049226,4587699.591334519,41.4379512838628,2.1806448666606832
212,Farmàcia Roca Vers,316900,Pl Santa Madrona,8.0,11,el Poble-sec,3,Sants-Montjuïc,8004.0,Pharmacy,429446.43306102685,4580594.428190992,41.37377578826028,2.156310281782761
213,Farmàcia Solaní,119003,Passeig de Fabra i Puig,439.0,48,la Guineueta,8,Nou Barris,8042.0,Pharmacy,430262.518637596,4587771.733369159,41.438490355637455,2.1652411444107145
214,Farmàcia Robert Estelrich,212406,Mineria,12.0,13,la Marina de Port,3,Sants-Montjuïc,8038.0,Pharmacy,427857.2407418216,4579539.91415179,41.36413727434179,2.1374339960326267
215,Farmàcia Auge Lidón,66508,G.V. Carles III,58.0,19,les Corts,4,Les Corts,8028.0,Pharmacy,427094.6716900751,4581708.209820628,41.38359756645498,2.128056674672512
216,Farmàcia Enrich Feliu,297001,Sant Antoni Maria Claret,18.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8037.0,Pharmacy,430111.24391898577,4583852.983533436,41.40318252433058,2.163883422710232
217,Farmàcia Forcadell Berenguer,223606,C Muntaner,67.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011.0,Pharmacy,429686.1564272541,4582041.730114855,41.38683213942296,2.1590087066621755
218,Farmàcia Clapés Viñas,296202,C Gran de Sant Andreu,211.0,60,Sant Andreu,9,Sant Andreu,8030.0,Pharmacy,432266.8102970688,4587233.096023567,41.43381060796746,2.1892905825595
219,Farmàcia Almor Andreu,308709,Rda Sant Pau,51.0,10,Sant Antoni,2,Eixample,8015.0,Pharmacy,430150.20413603896,4580984.052533685,41.37734640409232,2.1646803178061456
220,Farmàcia Solà Casanovas,201603,Rambla de l'Onze de Setembre,37.0,60,Sant Andreu,9,Sant Andreu,8030.0,Pharmacy,432507.027051319,4586805.940233482,41.42998358313942,2.192213197725274
221,Farmàcia Gelabert Colom-Noguera,74506,Rbla Catalunya,66.0,7,la Dreta de l'Eixample,2,Eixample,8007.0,Pharmacy,430026.914004904,4582570.63702482,41.39162554009129,2.163022834680781
222,Farmàcia Forès Palau,169409,G.V. Corts Catalanes,347.0,15,Hostafrancs,3,Sants-Montjuïc,8014.0,Pharmacy,428654.9327572133,4580599.272977556,41.37374964589014,2.146845837980011
223,Farmàcia Riba,169409,G.V. Corts Catalanes,470.0,10,Sant Antoni,2,Eixample,8015.0,Pharmacy,429398.84339064977,4581228.994986729,41.37948694729097,2.1556673434002875
224,Farmàcia Campos Garcia,231502,Numància,185.0,19,les Corts,4,Les Corts,8034.0,Pharmacy,427353.0870030975,4582517.819976217,41.39091277209797,2.1310498779646023
225,Farmàcia Laguna Ventosa *24 hores,268003,Provença,459.0,6,la Sagrada Família,2,Eixample,8025.0,Pharmacy,431065.3426040012,4584076.133552999,41.40527473708341,2.175271258944589
226,Farmàcia Pérez Matute,185700,C Llobregós,206.0,37,el Carmel,7,Horta-Guinardó,8032.0,Pharmacy,429140.2839064719,4585969.640695008,41.422161423425486,2.152020622366079
227,Farmàcia Bellmunt Fernández,23403,Aribau,179.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036.0,Pharmacy,429091.3780402829,4582841.526187096,41.39398340379367,2.151801952893837
228,Farmàcia Estaun Morell,314100,Passeig de Santa Coloma,37.0,60,Sant Andreu,9,Sant Andreu,8030.0,Pharmacy,432452.816,4588555.472,41.44573645179519,2.191368864917874
229,Farmàcia Grases Pintó,193108,Pg Manuel Girona,28.0,21,Pedralbes,4,Les Corts,8034.0,Pharmacy,426638.713953308,4582484.816143976,41.39055068001692,2.122510015590986
230,Farmàcia Reyes-Gómez,81206,Carrer de Clariana,16.0,58,Baró de Viver,9,Sant Andreu,8030.0,Pharmacy,433094.49598733487,4588626.569614923,41.44643054022624,2.199042042499864
